nivel1;nivel2;nivel3
Enseñanza no Universitaria;Información publicada anteriormente;3. Número de alumnos extranjeros matriculados en educación no universitaria según municipios, nivel de enseñanza y sexo.
Estadística del Procedimiento Concursal;DATOS TRIMESTRALES;1. Evolución del número de deudores concursados según tipo de concurso, clase de procedimiento, existencia de propuesta anticipada de convenio y contenido de la propuesta (CNAE-2009).
Estadística del Procedimiento Concursal;DATOS TRIMESTRALES;2. Evolución del número de deudores concursados según naturaleza jurídica (CNAE-2009).
Estadística del Procedimiento Concursal;DATOS TRIMESTRALES;3. Evolución del número de empresas concursadas según actividad económica principal (CNAE-2009).
Estadística del Procedimiento Concursal;DATOS TRIMESTRALES;4. Evolución del número de empresas concursadas según tramo de asalariados (CNAE-2009).
Estadística del Procedimiento Concursal;DATOS ANUALES;1. Evolución del número de deudores concursados según tipo de concurso, clase de procedimiento, existencia de propuesta anticipada de convenio y contenido de la propuesta (CNAE-2009).
Estadística del Procedimiento Concursal;DATOS ANUALES;2. Evolución del número de deudores concursados según naturaleza jurídica (CNAE-2009).
Estadística del Procedimiento Concursal;DATOS ANUALES;3. Evolución del número de empresas concursadas según actividad económica principal (CNAE-2009).
Estadística del Procedimiento Concursal;DATOS ANUALES;4. Evolución del número de empresas concursadas según tramo de asalariados (CNAE-2009).
Estadística del Sector Servicios de Mercado;2014 (CNAE-2009);1. Principales macromagnitudes (SEC95) según actividad y tamaño de la empresa. Datos económicos.
Estadística del Sector Servicios de Mercado;2014 (CNAE-2009);2. Empleo remunerado según actividad y tamaño de la empresa.
Estadística del Sector Servicios de Mercado;2014 (CNAE-2009);3. Empleo no remunerado según actividad y tamaño de la empresa.
Estadística del Sector Servicios de Mercado;2014 (CNAE-2009);4. Ratios económicos según actividad y tamaño de la empresa.
Estadística del Sector Servicios de Mercado;2014 (CNAE-2009);5. Ratios de empleo según actividad y tamaño de la empresa.
Estadística del Sector Servicios de Mercado;2014 (CNAE-2009);6. Gastos de explotación según actividad y tamaño de la empresa.
Estadística del Sector Servicios de Mercado;2014 (CNAE-2009);7. Principales variables según tamaño de la empresa.
Estadística del Sector Servicios de Mercado;2014 (CNAE-2009);8. Principales variables según ramas de actividad.
Estadística del Sector Servicios de Mercado;2014 (CNAE-2009);9. Principales variables según localización.
Estadística Estructural de Empresas. Sector Industrial;2017;1. Principales macromaginitudes según actividad económica principal del establecimiento.
Estadística Estructural de Empresas. Sector Industrial;2017;2. Empleo según actividad económica principal del establecimiento.
Estadística Estructural de Empresas. Sector Industrial;2017;3. Ratios económicos y de empleo según actividad económica principal del establecimiento.
Estadística Estructural de Empresas. Sector Industrial;2017;4. Principales variables según actividad económica principal del establecimiento.
Estadística Estructural de Empresas. Sector Industrial;2017;5. Principales variables según tamaño de la empresa.
Estadística Estructural de Empresas. Sector Industrial;2017;6. Principales variables según localización de la empresa.
Estadística Estructural de Empresas. Sector Industrial;2016;1. Principales macromaginitudes según actividad económica principal del establecimiento.
Estadística Estructural de Empresas. Sector Industrial;2016;2. Empleo según actividad económica principal del establecimiento.
Estadística Estructural de Empresas. Sector Industrial;2016;3. Ratios económicos y de empleo según actividad económica principal del establecimiento.
Estadística Estructural de Empresas. Sector Industrial;2016;4. Principales variables según actividad económica principal del establecimiento.
Estadística Estructural de Empresas. Sector Industrial;2016;5. Principales variables según tamaño de la empresa.
Estadística Estructural de Empresas. Sector Industrial;2016;6. Principales variables según localización de la empresa.
Estadística Estructural de Empresas. Sector Industrial;2015;1. Principales macromaginitudes según actividad económica principal del establecimiento.
Estadística Estructural de Empresas. Sector Industrial;2015;2. Empleo según actividad económica principal del establecimiento.
Estadística Estructural de Empresas. Sector Industrial;2015;3. Ratios económicos y de empleo según actividad económica principal del establecimiento.
Estadística Estructural de Empresas. Sector Industrial;2015;4. Principales variables según actividad económica principal del establecimiento.
Estadística Estructural de Empresas. Sector Industrial;2015;5. Principales variables según tamaño de la empresa.
Estadística Estructural de Empresas. Sector Industrial;2015;6. Principales variables según localización de la empresa.
Estadística Estructural de Empresas. Sectores Comercio y Servicios;2017;1. Principales macromagnitudes según actividad económica principal de la empresa.
Estadística Estructural de Empresas. Sectores Comercio y Servicios;2017;2. Empleo según actividad económica principal de la empresa.
Estadística Estructural de Empresas. Sectores Comercio y Servicios;2017;3. Ratios económicos y de empleo según actividad económica principal de la empresa.
Estadística Estructural de Empresas. Sectores Comercio y Servicios;2017;4. Principales variables según actividad económica principal de la empresa.
Estadística Estructural de Empresas. Sectores Comercio y Servicios;2017;5. Principales variables según tamaño de la empresa, por sector.
Estadística Estructural de Empresas. Sectores Comercio y Servicios;2017;6. Principales variables según localización de la empresa, por sector.
Estadística Estructural de Empresas. Sectores Comercio y Servicios;2016;1. Principales macromagnitudes según actividad económica principal de la empresa.
Estadística Estructural de Empresas. Sectores Comercio y Servicios;2016;2. Empleo según actividad económica principal de la empresa.
Estadística Estructural de Empresas. Sectores Comercio y Servicios;2016;3. Ratios económicos y de empleo según actividad económica principal de la empresa.
Estadística Estructural de Empresas. Sectores Comercio y Servicios;2016;4. Principales variables según actividad económica principal de la empresa.
Estadística Estructural de Empresas. Sectores Comercio y Servicios;2016;5. Principales variables según tamaño de la empresa, por sector.
Estadística Estructural de Empresas. Sectores Comercio y Servicios;2016;6. Principales variables según localización de la empresa, por sector.
Estadística Estructural de Empresas. Sectores Comercio y Servicios;2015;1. Principales macromagnitudes según actividad económica principal de la empresa.
Estadística Estructural de Empresas. Sectores Comercio y Servicios;2015;2. Empleo según actividad económica principal de la empresa.
Estadística Estructural de Empresas. Sectores Comercio y Servicios;2015;3. Ratios económicos y de empleo según actividad económica principal de la empresa.
Estadística Estructural de Empresas. Sectores Comercio y Servicios;2015;4. Principales variables según actividad económica principal de la empresa.
Estadística Estructural de Empresas. Sectores Comercio y Servicios;2015;5. Principales variables según tamaño de la empresa, por sector.
Estadística Estructural de Empresas. Sectores Comercio y Servicios;2015;6. Principales variables según localización de la empresa, por sector.
Estadística Estructural de Empresas;2017;1. Principales macromagnitudes según actividad económica, por sector.
Estadística Estructural de Empresas;2017;2. Empleo según actividad económica, por sector.
Estadística Estructural de Empresas;2017;3. Ratios económicos y de empleo según actividad económica, por sector.
Estadística Estructural de Empresas;2017;4. Principales variables según actividad económica, por sector.
Estadística Estructural de Empresas;2017;5. Principales variables según tamaño de la empresa, por sector.
Estadística Estructural de Empresas;2017;6. Principales variables según localización de la empresa, por sector.
Estadística Estructural de Empresas;2016;1. Principales macromagnitudes según actividad económica, por sector.
Estadística Estructural de Empresas;2016;2. Empleo según actividad económica, por sector.
Estadística Estructural de Empresas;2016;3. Ratios económicos y de empleo según actividad económica, por sector.
Estadística Estructural de Empresas;2016;4. Principales variables según actividad económica, por sector.
Estadística Estructural de Empresas;2016;5. Principales variables según tamaño de la empresa, por sector.
Estadística Estructural de Empresas;2016;6. Principales variables según localización de la empresa, por sector.
Estadística Estructural de Empresas;2015;1. Principales macromagnitudes según actividad económica, por sector.
Estadística Estructural de Empresas;2015;2. Empleo según actividad económica, por sector.
Estadística Estructural de Empresas;2015;3. Ratios económicos y de empleo según actividad económica, por sector.
Estadística Estructural de Empresas;2015;4. Principales variables según actividad económica, por sector.
Estadística Estructural de Empresas;2015;5. Principales variables según tamaño de la empresa, por sector.
Estadística Estructural de Empresas;2015;6. Principales variables según localización de la empresa, por sector.
Estadísticas Agregadas de Mortalidad Evitable (1996-1999);TABLAS;1.1. Defunciones por causas evitables, áreas de salud y municipios seleccionados. Ambos sexos.
Estadísticas Agregadas de Mortalidad Evitable (1996-1999);TABLAS;1.2. Defunciones por causas evitables, áreas de salud y municipios seleccionados. Hombres.
Estadísticas Agregadas de Mortalidad Evitable (1996-1999);TABLAS;1.3. Defunciones por causas evitables, áreas de salud y municipios seleccionados. Mujeres.
Estadísticas Agregadas de Mortalidad Evitable (1996-1999);TABLAS;2.1. Mortalidad específica por causas evitables, áreas de salud y municipios seleccionados. Tasas por 100.000 habitantes. Ambos sexos.
Estadísticas Agregadas de Mortalidad Evitable (1996-1999);TABLAS;2.2. Mortalidad específica por causas evitables, áreas de salud y municipios seleccionados. Tasas por 100.000 habitantes. Hombres.
Estadísticas Agregadas de Mortalidad Evitable (1996-1999);TABLAS;2.3. Mortalidad específica por causas evitables, áreas de salud y municipios seleccionados. Tasas por 100.000 habitantes. Mujeres.
Estadísticas Agregadas de Mortalidad Evitable (1996-1999);TABLAS;3.1. Años potenciales de vida perdidos por causas evitables,áreas de salud y municipios seleccionados. Ambos sexos.
Estadísticas Agregadas de Mortalidad Evitable (1996-1999);TABLAS;3.2. Años potenciales de vida perdidos por causas evitables,áreas de salud y municipios seleccionados. Hombres.
Estadísticas Agregadas de Mortalidad Evitable (1996-1999);TABLAS;3.3. Años potenciales de vida perdidos por causas evitables,áreas de salud y municipios seleccionados. Mujeres.
Estadísticas Agregadas de Mortalidad Evitable (1996-1999);TABLAS;4.1. Razón estándar de años potenciales de vida perdidos por causas evitables, áreas de salud y municipios seleccionados. Ambos sexos.
Estadísticas Agregadas de Mortalidad Evitable (1996-1999);TABLAS;4.2. Razón estándar de años potenciales de vida perdidos por causas evitables, áreas de salud y municipios seleccionados. Hombres.
Estadísticas Agregadas de Mortalidad Evitable (1996-1999);TABLAS;4.3. Razón estándar de años potenciales de vida perdidos por causas evitables, áreas de salud y municipios seleccionados. Mujeres.
Estadísticas Agregadas de Mortalidad Evitable (1996-1999);TABLAS;5.1. Razón de mortalidad estándar por causas evitables, áreas de salud y municipios seleccionados. Ambos sexos.
Estadísticas Agregadas de Mortalidad Evitable (1996-1999);TABLAS;5.2. Razón de mortalidad estándar por causas evitables, áreas de salud y municipios seleccionados. Hombres.
Estadísticas Agregadas de Mortalidad Evitable (1996-1999);TABLAS;5.3. Razón de mortalidad estándar por causas evitables, áreas de salud y municipios seleccionados. Mujeres.
Estadísticas Agregadas de Mortalidad Evitable (1996-1999);TABLAS;6. Población de la Región de Murcia según sexo y edad, por áreas de salud y municipios seleccionados. Suma 1996-1999
Estadísticas Agregadas de Mortalidad General;1996-1999;1. Mortalidad general por sexo. Tasas brutas por 1.000 habitantes.
Estadísticas Agregadas de Mortalidad General;1996-1999;2. Mortalidad específica por edad y sexo. Tasas por 100.000 habitantes.
